case_name,docket_number,date_filed,court,payment_found,payment_amount,outcome,url,year
alarm.com Incorporated v. Hirshfeld (Fed. Cir. 2022),21-2102,2022-02-24,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/6446269/alarmcom-incorporated-v-hirshfeld/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=43,2022
alarm.com Incorporated v. Hirshfeld (Fed. Cir. 2022),21-2102,2022-02-24,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/6445071/alarmcom-incorporated-v-hirshfeld/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=43,2022
In Re ELSTER (Fed. Cir. 2022),20-2205,2022-02-24,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/6445073/in-re-elster/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=43,2022
In Re ELSTER (Fed. Cir. 2022),20-2205,2022-02-24,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/6446271/in-re-elster/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=43,2022
"Wildhawk Investments, LLC v. Brava I.P., LLC (8th Cir. 2022)",21-2496,2022-02-23,Court of Appeals for the Eighth Circuit,0,0.0,,https://www.courtlistener.com/opinion/6444602/wildhawk-investments-llc-v-brava-ip-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=43,2022
"Lodge Properties, Inc. and Board of Assessment Appeals v. Eagle County Board of Equalization. (Colo. 2022)",20SC852,2022-02-22,Supreme Court of Colorado,0,0.0,,https://www.courtlistener.com/opinion/10017973/lodge-properties-inc-and-board-of-assessment-appeals-v-eagle-county/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=43,2022
20SC852 – Lodge Properties v. Eagle County (Colo. 2022),22CO9,2022-02-22,Supreme Court of Colorado,0,0.0,0.0,https://www.courtlistener.com/opinion/6444199/20sc852-lodge-properties-v-eagle-county/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=43,2022
"3rd Eye Surveillance, LLC v. United States (Fed. Cl. 2022)",15-501,2022-02-18,United States Court of Federal Claims,0,0.0,1.0,https://www.courtlistener.com/opinion/6443809/3rd-eye-surveillance-llc-v-united-states/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=43,2022
Holly Bone A/K/A Holly Martin v. David Tyler Moss (Tex. App.-Dallas 2022),05-21-00436-CV,2022-02-17,"Texas Court of Appeals, 5th District (Dallas)",1,350000.0,1.0,https://www.courtlistener.com/opinion/6444503/holly-bone-aka-holly-martin-v-david-tyler-moss/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=43,2022
"Kenyon & Kenyon LLP v. Sightsound Tech., LLC (N.Y. App. Div. 2022)","Index No. 650795/14 Appeal No. 15144 Case No. 2021-02120, 2021-02121",2022-02-15,,0,0.0,,https://www.courtlistener.com/opinion/6358237/kenyon-kenyon-llp-v-sightsound-tech-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=44,2022
"Kenyon & Kenyon LLP v. Sightsound Tech., LLC (N.Y. App. Div. 2022)","Index No. 650795/14 Appeal No. 15144 Case No. 2021-02120, 2021-02121",2022-02-15,Appellate Division of the Supreme Court of the State of New York,1,1600000.0,1.0,https://www.courtlistener.com/opinion/6353153/kenyon-kenyon-llp-v-sightsound-tech-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=44,2022
"Glaxosmithkline LLC v. Teva Pharmaceuticals USA, Inc. (Fed. Cir. 2022)",18-1976,2022-02-11,Court of Appeals for the Federal Circuit,1,74000000.0,,https://www.courtlistener.com/opinion/6352715/glaxosmithkline-llc-v-teva-pharmaceuticals-usa-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=44,2022
"Intuitive Surgical, Inc. v. Ethicon LLC (Fed. Cir. 2022)",20-1481,2022-02-11,Court of Appeals for the Federal Circuit,0,0.0,,https://www.courtlistener.com/opinion/6352709/intuitive-surgical-inc-v-ethicon-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=44,2022
"Glaxosmithkline LLC v. Teva Pharmaceuticals USA, Inc. (Fed. Cir. 2022)",18-1976,2022-02-11,,0,0.0,,https://www.courtlistener.com/opinion/6352321/glaxosmithkline-llc-v-teva-pharmaceuticals-usa-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=44,2022
"Intuitive Surgical, Inc. v. Ethicon LLC (Fed. Cir. 2022)",20-1481,2022-02-11,Court of Appeals for the Federal Circuit,0,0.0,,https://www.courtlistener.com/opinion/6352315/intuitive-surgical-inc-v-ethicon-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=44,2022
"Adapt Pharma Operations v. Teva Pharmaceuticals USA, Inc. (Fed. Cir. 2022)",20-2106,2022-02-10,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/6352329/adapt-pharma-operations-v-teva-pharmaceuticals-usa-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=44,2022
"Adapt Pharma Operations v. Teva Pharmaceuticals USA, Inc. (Fed. Cir. 2022)",20-2106,2022-02-10,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/6349393/adapt-pharma-operations-v-teva-pharmaceuticals-usa-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=44,2022
"Uniloc USA, Inc. v. Apple Inc. (Fed. Cir. 2022)",21-1568,2022-02-09,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/6349394/uniloc-usa-inc-v-apple-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=44,2022
"Uniloc USA, Inc. v. Apple Inc. (Fed. Cir. 2022)",21-1568,2022-02-09,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/6348102/uniloc-usa-inc-v-apple-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=44,2022
"Nippon Shinyaku Co., Ltd. v. Sarepta Therapeutics, Inc. (Fed. Cir. 2022)",21-2369,2022-02-08,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/6347278/nippon-shinyaku-co-ltd-v-sarepta-therapeutics-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=44,2022
"Nippon Shinyaku Co., Ltd. v. Sarepta Therapeutics, Inc. (Fed. Cir. 2022)",21-2369,2022-02-08,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/6348111/nippon-shinyaku-co-ltd-v-sarepta-therapeutics-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=44,2022
The California Institute v. Broadcom Limited (Fed. Cir. 2022),20-2222,2022-02-04,Court of Appeals for the Federal Circuit,1,270241171.0,0.0,https://www.courtlistener.com/opinion/6347280/the-california-institute-v-broadcom-limited/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=44,2022
Apple Inc. v. Wi-Lan Inc. (Fed. Cir. 2022),20-2011,2022-02-04,Court of Appeals for the Federal Circuit,1,85230000.0,0.0,https://www.courtlistener.com/opinion/6251583/apple-inc-v-wi-lan-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=44,2022
Apple Inc. v. Wi-Lan Inc. (Fed. Cir. 2022),20-2011,2022-02-04,Court of Appeals for the Federal Circuit,1,85230000.0,0.0,https://www.courtlistener.com/opinion/6347283/apple-inc-v-wi-lan-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=44,2022
The California Institute v. Broadcom Limited (Fed. Cir. 2022),20-2222,2022-02-04,Court of Appeals for the Federal Circuit,1,270241171.0,0.0,https://www.courtlistener.com/opinion/6251580/the-california-institute-v-broadcom-limited/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=44,2022
"Blephex, LLC v. Myco Industries, Inc. (Fed. Cir. 2022)",21-1149,2022-02-03,Court of Appeals for the Federal Circuit,0,0.0,1.0,https://www.courtlistener.com/opinion/6251586/blephex-llc-v-myco-industries-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=44,2022
"Plasmacam, Inc. v. Cncelectronics, LLC (Fed. Cir. 2022)",21-1689,2022-02-03,,0,0.0,,https://www.courtlistener.com/opinion/6248911/plasmacam-inc-v-cncelectronics-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=44,2022
"Blephex, LLC v. Myco Industries, Inc. (Fed. Cir. 2022)",21-1149,2022-02-03,,0,0.0,,https://www.courtlistener.com/opinion/6248912/blephex-llc-v-myco-industries-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=44,2022
"Plasmacam, Inc. v. Cncelectronics, LLC (Fed. Cir. 2022)",21-1689,2022-02-03,,0,0.0,,https://www.courtlistener.com/opinion/6251585/plasmacam-inc-v-cncelectronics-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=44,2022
Pierson v. Secretary of Health and Human Services (Fed. Cl. 2022),17-1136,2022-02-03,,0,0.0,,https://www.courtlistener.com/opinion/6249493/pierson-v-secretary-of-health-and-human-services/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=45,2022
"Jean Herzog v. Waco Primary Care, P.A. (Tex. App.-Waco 2022)",10-18-00089-CV,2022-02-02,,0,0.0,,https://www.courtlistener.com/opinion/6251425/jean-herzog-v-waco-primary-care-pa/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=45,2022
United States v. Jeremy Schlenker (9th Cir. 2022),20-30141,2022-02-01,,0,0.0,,https://www.courtlistener.com/opinion/6247201/united-states-v-jeremy-schlenker/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=45,2022
Qualcomm Incorporated v. Apple Inc. (Fed. Cir. 2022),20-1558,2022-02-01,,0,0.0,,https://www.courtlistener.com/opinion/6247156/qualcomm-incorporated-v-apple-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=45,2022
Qualcomm Incorporated v. Apple Inc. (Fed. Cir. 2022),20-1558,2022-02-01,,0,0.0,,https://www.courtlistener.com/opinion/6248915/qualcomm-incorporated-v-apple-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=45,2022
Attorney Grievance v. Jackson (Md. 2022),9ag/20,2022-01-31,,0,0.0,,https://www.courtlistener.com/opinion/6246796/attorney-grievance-v-jackson/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=45,2022
"Nature Simulation Systems Inc. v. Autodesk, Inc. (Fed. Cir. 2022)",20-2257,2022-01-27,,0,0.0,,https://www.courtlistener.com/opinion/6246063/nature-simulation-systems-inc-v-autodesk-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=45,2022
"Nature Simulation Systems Inc. v. Autodesk, Inc. (Fed. Cir. 2022)",20-2257,2022-01-27,,0,0.0,,https://www.courtlistener.com/opinion/6247159/nature-simulation-systems-inc-v-autodesk-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=45,2022
Twin Creeks v. Petrolia (Mont. 2022),DA 21-0276,2022-01-25,,0,0.0,,https://www.courtlistener.com/opinion/6245413/twin-creeks-v-petrolia/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=45,2022
Integra Biosciences Corp. (T.T.A.B. 2022),87484450,2022-01-24,,0,0.0,,https://www.courtlistener.com/opinion/10818962/integra-biosciences-corp/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=45,2022
Integra Biosciences Corp. (T.T.A.B. 2022),87484519,2022-01-24,,0,0.0,,https://www.courtlistener.com/opinion/10818958/integra-biosciences-corp/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=45,2022
Integra Biosciences Corp. (T.T.A.B. 2022),87484584,2022-01-24,,0,0.0,,https://www.courtlistener.com/opinion/10818955/integra-biosciences-corp/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=45,2022
Integra Biosciences Corp. (T.T.A.B. 2022),87484617,2022-01-24,,0,0.0,,https://www.courtlistener.com/opinion/10818951/integra-biosciences-corp/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=45,2022
Integra Biosciences Corp. (T.T.A.B. 2022),87484658,2022-01-24,,0,0.0,,https://www.courtlistener.com/opinion/10818947/integra-biosciences-corp/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=45,2022
Kyocera Senco Indus. Tools Inc v. Itc (Fed. Cir. 2022),20-1046,2022-01-21,,0,0.0,,https://www.courtlistener.com/opinion/6244923/kyocera-senco-indus-tools-inc-v-itc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=45,2022
"Metron Nutraceuticals, L.L.C. v. Thomas (Ohio Ct. App. 2022)",110280,2022-01-13,,0,0.0,,https://www.courtlistener.com/opinion/6205140/metron-nutraceuticals-llc-v-thomas/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=45,2022
"3rd Eye Surveillance, LLC v. United States (Fed. Cl. 2022)",15-501,2022-01-13,,0,0.0,,https://www.courtlistener.com/opinion/6234084/3rd-eye-surveillance-llc-v-united-states/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=45,2022
Terhune v. Secretary of Health and Human Services (Fed. Cl. 2022),16-393,2022-01-13,,0,0.0,,https://www.courtlistener.com/opinion/6236651/terhune-v-secretary-of-health-and-human-services/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=45,2022
"Ocado Innovation Ltd., et al. v. AutoStore AS, et al. (D.N.H. 2021)",21-cv-00041-JL,2021-12-30,,0,0.0,,https://www.courtlistener.com/opinion/10698212/ocado-innovation-ltd-et-al-v-autostore-as-et-al/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=45,2021
Paul Grondal v. United States (9th Cir. 2021),20-35694,2021-12-30,,0,0.0,,https://www.courtlistener.com/opinion/5313213/paul-grondal-v-united-states/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=45,2021
ENVIROPOWER RENEWABLE INC. v. WILLIAM RITGER (Fla. Dist. Ct. App. 2021),21-0162,2021-12-29,,0,0.0,,https://www.courtlistener.com/opinion/5312818/enviropower-renewable-inc-v-william-ritger/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=46,2021
Intel Corporation v. Qualcomm Incorporated (Fed. Cir. 2021),20-1828,2021-12-28,,0,0.0,,https://www.courtlistener.com/opinion/5342965/intel-corporation-v-qualcomm-incorporated/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=46,2021
Intel Corporation v. Qualcomm Incorporated (Fed. Cir. 2021),20-1828,2021-12-28,,0,0.0,,https://www.courtlistener.com/opinion/5312530/intel-corporation-v-qualcomm-incorporated/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=46,2021
Intel Corporation v. Qualcomm Incorporated (Fed. Cir. 2021),20-1664,2021-12-28,,0,0.0,,https://www.courtlistener.com/opinion/5312531/intel-corporation-v-qualcomm-incorporated/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=46,2021
Intel Corporation v. Qualcomm Incorporated (Fed. Cir. 2021),20-1664,2021-12-28,,0,0.0,,https://www.courtlistener.com/opinion/5342966/intel-corporation-v-qualcomm-incorporated/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=46,2021
O'Donnell v. Allegheny Co. Tax Apl of: Fox Chapel (Pa. 2021),8 WAP 2021,2021-12-27,,0,0.0,,https://www.courtlistener.com/opinion/5312324/odonnell-v-allegheny-co-tax-apl-of-fox-chapel/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=46,2021
"Continental Automotive Systems, Inc. v. Nokia Corporation (Del. Ch. 2021)",C.A. No. 2021-0066-JRS,2021-12-20,,0,0.0,,https://www.courtlistener.com/opinion/5307869/continental-automotive-systems-inc-v-nokia-corporation/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=46,2021
Todd Underwood v. Thomas Wilczynski and Dana Wilczynski Janet A. Bewley... (Ariz. Ct. App. 2021),2 CA-CV 2021-0077,2021-12-16,,0,0.0,,https://www.courtlistener.com/opinion/5308120/todd-underwood-v-thomas-wilczynski-and-dana-wilczynski-janet-a-bewley/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=46,2021
Astrazeneca Ab v. Mylan Pharmaceuticals Inc. (Fed. Cir. 2021),21-1729,2021-12-08,,0,0.0,,https://www.courtlistener.com/opinion/5304637/astrazeneca-ab-v-mylan-pharmaceuticals-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=46,2021
Astrazeneca Ab v. Mylan Pharmaceuticals Inc. (Fed. Cir. 2021),21-1729,2021-12-08,,0,0.0,,https://www.courtlistener.com/opinion/5304303/astrazeneca-ab-v-mylan-pharmaceuticals-inc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=46,2021
Randolph v. Secretary of Health and Human Services (Fed. Cl. 2021),15-146,2021-12-07,,0,0.0,,https://www.courtlistener.com/opinion/5303898/randolph-v-secretary-of-health-and-human-services/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=46,2021
Fraunhofer-Gesellschaft Zur Forderung Der Angewandten Forschung E v. v. Sirius Xm Radio Inc. (D.D.C. 2021),Misc. No. 2021-0014,2021-12-07,,0,0.0,,https://www.courtlistener.com/opinion/5304156/fraunhofer-gesellschaft-zur-forderung-der-angewandten-forschung-e-v-v/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=46,2021
Pressly v. United States (Fed. Cl. 2021),18-1964,2021-12-03,,0,0.0,,https://www.courtlistener.com/opinion/5303386/pressly-v-united-states/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=46,2021
"Lima USA, Inc. v. Mahfouz (Del. Super. Ct. 2021)",N20C-09-048 PRW CCLD,2021-12-03,,0,0.0,,https://www.courtlistener.com/opinion/5302846/lima-usa-inc-v-mahfouz/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=46,2021
Oldham v. United States (Fed. Cl. 2021),18-1961,2021-12-03,,0,0.0,,https://www.courtlistener.com/opinion/5303387/oldham-v-united-states/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=46,2021
"Ats Ford Drive Investment, LLC (Fed. Cl. 2021)",19-471,2021-12-03,,0,0.0,,https://www.courtlistener.com/opinion/5303389/ats-ford-drive-investment-llc/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=46,2021
Bradley v. United States (Fed. Cl. 2021),19-400,2021-12-03,,0,0.0,,https://www.courtlistener.com/opinion/5303388/bradley-v-united-states/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=46,2021
"Moderna Tx, Inc. v. Arbutus Biopharma Corporation (Fed. Cir. 2021)",20-2329,2021-12-01,,0,0.0,,https://www.courtlistener.com/opinion/5303634/moderna-tx-inc-v-arbutus-biopharma-corporation/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=46,2021
Campione v. Best (S.C. Ct. App. 2021),2018-002017,2021-12-01,,0,0.0,,https://www.courtlistener.com/opinion/5301874/campione-v-best/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=46,2021
"Modernatx, Inc. v. Arbutus Biopharma Corporation (Fed. Cir. 2021)",20-1184,2021-12-01,,0,0.0,,https://www.courtlistener.com/opinion/5303633/modernatx-inc-v-arbutus-biopharma-corporation/?q=%22Patents%22&type=o&order_by=dateFiled+desc&stat_Published=on&page=46,2021
